facility_name,address,ward_name,lng,lat,exec_start,reception,workday,remark
医療法人敬生会　十慈堂病院,戸塚区南舞岡1-23-9,横浜市戸塚区,139.557007,35.396244,開始済,045-823-1010,土日・祝日を除く平日10時から11時30分、午後2時から4時,
戸塚クリニック,戸塚区矢部町６４９,横浜市戸塚区,139.532974,35.407131,開始済,www.totsukaclinic.com,不定期のためホームページをご確認ください。,電話予約・問い合わせ不可/ホームページ記載の詳細を熟読のこと
伊東医院,戸塚区矢部町 14,横浜市戸塚区,139.536804,35.402988,開始済,045-881-0037,木曜 日 祝日 を除く平日 10時00分から11時00分まで,接種は土曜日 午後 実施しています
医療法人社団　江口医院,栄区飯島町1413番地,横浜市栄区,139.540665,35.375206,開始済,045-891-0067,8時半から16時半、木、土は8時半から11時半,日曜、祝日は受付していません
医療法人社団正節会阿部内科,栄区飯島町1329-9,横浜市栄区,139.539429,35.373356,開始済,045-890-5400,平日9時から12時30分　14時30分から18時まで,第2・4・5木曜は休診
本郷台整形外科クリニック,栄区飯島町1329-11,横浜市栄区,139.539429,35.373356,開始済,https://hongodai-seikei.com,随時院内掲示、ホームページにてご案内します。,電話でのお問い合わせはご遠慮ください。
野村医院,栄区笠間５丁目３１－２４,横浜市栄区,139.542572,35.360905,開始済,045-892-5910,診療時間に合わせて対応する予定です。,接種は火・水・土曜日に実施。詳細はお問合せください。
医療法人慶寿会　小笹医院,栄区笠間2-28-11,横浜市栄区,139.538757,35.359093,開始済,045-895-2230,木曜以外の9時から９時４５分、月水金の１４時から１７時,接種の来院時間は１３時からになります。
おれんじクリニック,栄区笠間3-45 ガーデンアソシエJ棟1階,横浜市栄区,139.532944,35.35936,開始済,http://orange-clinic.com/,24時間、ウェブサイトでの予約が可能です。,お電話でのご予約はお受けできません。
みながわ内科クリニック,栄区笠間2ー14ー1セサミスポーツビル1階,横浜市栄区,139.533493,35.356525,開始済,090-2942-0701,月ー金曜　13:00ー14：00,接種は月・火・水・金曜の15：00ー17：30です
なかのクリニック,栄区鍛冶ヶ谷 2-53-10-2,横浜市栄区,139.563538,35.371834,開始済,045-890-6226,月・水・金曜日　13：30から14:30,接種日程は後日決定します。接種までの流れはHPをご覧ください
医療法人社団 進藤医院,栄区桂台南1-10-10,横浜市栄区,139.566223,35.352341,開始済,045-893-9229,外来で予約. 問い合わせは水曜以外平日15:30-16:30,まずは指定の時間内に電話で問い合わせください
ムラタ耳鼻咽喉科,栄区桂町669-8,横浜市栄区,139.557922,35.363907,開始済,045-894-7285,木曜日、土曜日を除く平日12時から13時まで,接種は月、火、水、金12:00から13:00で実施します
和田医院,栄区桂町702,横浜市栄区,139.556473,35.365005,開始済,045-893-5200,14:45-17:30 　　　除く　木、土、日、,同一日予約の場合罹りつけ優先。接種日は当院指定。
かじがや小児クリニック,栄区桂町697-5 加藤ビル 2階,横浜市栄区,139.555847,35.364468,開始済,080-7818-3664,木曜日を除く平日9時半から13時まで,
医療法人社団　田中整形外科医院,栄区桂町７０１－３初穂マンション本郷台１０１号室,横浜市栄区,139.555847,35.364468,開始済,http://www.tanakaseikei.net/vaccine2021.html,日曜、祝日、水曜を除く9時から５時まで,接種は月、火、木、金、土　午後を予定しています。
医療法人社団　柴崎内科クリニック,栄区桂町324-6　桂鈴木ビル２F,横浜市栄区,139.552963,35.363243,開始済,045-892-5016,水曜日、金曜日の15時から17時,接種は月曜日、火曜日、土曜日の午後に実施します
かみごう医院,栄区上之町２－１７,横浜市栄区,139.57695,35.358761,開始済,045-891-1026,平日　15:30以降,日・祝日以外毎日施行。時間はお問合せください。
リハビリポート横浜,栄区公田町１０５０－２,横浜市栄区,139.560898,35.349197,開始済,045-897-4580,平日のみ　１０時～１２時まで　担当　家名田（ヤナダ）,７月５日～　毎週　月・水・金　10：00～10：30
栄聖仁会病院,栄区公田町337-1,横浜市栄区,139.550781,35.355251,開始済,https://ssl.fdoc.jp/reserve/subjectlist/index/cid/m1382735?SITE_CODE=hp,土日祝を除く平日10:00から12:15まで,
木村内科・胃腸内科,栄区小菅ヶ谷１－２３－１,横浜市栄区,139.544052,35.365814,開始済,直接窓口受付のみ,月～土曜日　午前８時半～１１時まで　日曜・祝日除く,電話でのお問い合わせ、予約はお受けできません
横浜さかえ内科,栄区小菅ケ谷一丁目5番1号　A区画,横浜市栄区,139.550385,35.365334,開始済,https://ssc7.doctorqube.com/yokohamasakae-naika/,予約はウェブのみ24時間。選択できないときはございません。,事前説明に来院いただきます。お電話問い合わはご遠慮ください。
医療法人社団　前田医院,栄区小菅ヶ谷2-39-8,横浜市栄区,139.540298,35.36393,開始済,045-892-4678,木曜午後を除く平日15時から18時まで,初診の方は接種前に来院をお願いします。午前の電話予約は不可
ヒルサイドクリニック,栄区小菅ヶ谷4丁目9-1,横浜市栄区,139.551163,35.374241,開始済,045-479-8275,月、火、金曜日、14時から15時,7月12日からの予約は7月31日からの接種分です。
小山台クリニック,栄区小山台2-41-17,横浜市栄区,139.556229,35.378124,開始済,045-893-8736,平日：10時-11時30分,キャンセル枠の場合のみ可能
ちひろ皮ふ科クリニック,栄区中野町２７番３,横浜市栄区,139.561447,35.363792,開始済,http://chihiro-hifuka.com/,水曜日を除く平日午前中の予定。,詳細な予約・日程については、準備が出来次第HPに記載します。
わたなべ内科・消化器クリニック,栄区長倉町1-1387-1,横浜市栄区,139.582687,35.348503,開始済,045-891-5550,不定期なため、適宜ホームページや院内掲示にて案内します,接種は予約制で月・火・金で実施しています
医療法人社団鈴映会鈴木医院,栄区長沼町187,横浜市栄区,139.53685,35.381771,開始済,045-864-2133,火、木、金、土の9時から12時　,
医療法人緑ヶ丘医院,栄区野七里1-21-8,横浜市栄区,139.580719,35.348743,開始済,045-893-4046,木曜日を除く平日15時から19時まで,接種は月火金は15時から20時、水は15時から19時20分
医療法人社団杉本医院,栄区柏陽20-27,横浜市栄区,139.554459,35.368252,開始済,045-891-5417,月曜日9:30以降の診療時間内に電話のみで翌週分を受付,月・火・木・金の15時～16時半まで、一般診療と並行して実施
大野内科医院,栄区本郷台３－１－６,横浜市栄区,139.545853,35.372707,開始済,070-4108-7590,月火水金土　9時から１２時まで（祝休日を除く）,専用電話のみで予約を受けつけます
若竹クリニック,栄区元大橋1-27-5,横浜市栄区,139.569153,35.370613,開始済,045-719-4111,（火）～（金）：午前10時から12時まで,1回目は午前。2回目は午後に接種します。
新中川病院,泉区池の谷３９０１番地,横浜市泉区,139.51889,35.447819,開始済,045-812-6161,月曜日から金曜日,接種は月曜日から金曜日９時３０分から16：00まで
立場医院,泉区和泉中央北2-2-30,横浜市泉区,139.499527,35.416199,開始済,045-802-8332,月・火・水・金の午後4時から5時30分まで,接種は午後の診療時間内に行っております。
柏木医院,泉区和泉中央南1-37-7,横浜市泉区,139.499725,35.407284,開始済,080-6803-1155,木、金曜日　16時から17時,専用電話以外は予約不可。7，8月は予約いっぱいのためキャンセル待ちのみ。
やまうち内科皮フ科クリニック,泉区和泉町６２０６の２,横浜市泉区,139.495377,35.430202,開始済,045-806-6123,日曜日、木曜日を除く10時から12時まで,曜日によって接種の時間帯に変更あり
医療法人順神会　ばんどうクリニック,泉区和泉町514-8,横浜市泉区,139.489151,35.393501,開始済,070-4411-3322,月・火・水・金・土の9時から12時30分,電話をかける前に、クリニックのホームページをご覧ください
横浜いずみ台病院,泉区和泉町7838,横浜市泉区,139.497833,35.435635,開始済,070-5552-5565,土日祝日を除く　平日9時半から16時半まで,接種は木曜15時、土曜12時で実施しています。
ふくだ小児クリニック,泉区上飯田町938-1いずみ中央クリニックビル３階,横浜市泉区,139.483215,35.416733,開始済,045-801-3050,平日午前９時から午後１時まで,
医療法人社団恵友会みやざわ医院,泉区上飯田町2670-32,横浜市泉区,139.473495,35.432327,開始済,045-803-5050,木曜・日曜を除く平日９時から１１時,接種は月・火・水・金１３：３０～１４：００で実施しております
板倉医院,泉区上飯田町1107-1,横浜市泉区,139.480316,35.416729,44382,045-804-6631,祝日を除く月、水、金、土の9ー11時、14時ー17時,基礎疾患で当院通院中の方優先。電話だけでは予約確定不可。
医療法人順神会　横浜緑園丘の上クリニック,泉区新橋町53-1,横浜市泉区,139.518066,35.431625,開始済,045-810-0250,月・火・金・土の9時から12時30分,電話をかける前に、クリニックのホームページをご覧ください
横浜中田皮フ科,泉区中田北2-7-3,横浜市泉区,139.507767,35.412476,開始済,090-8847-5670(ｺﾛﾅｾﾞﾛ),月木金12:30-13:30　日によって13:30以降可能,専用電話が不通の場合、即日折り返しお電話させて頂きます。
かねむらクリニック,泉区中田北2-6-14,横浜市泉区,139.506989,35.41235,44379,045-805-6685,診療時間内,予約は窓口のみ（電話は不可）、接種は7月下旬以降になります
みやざわ内科クリニック,泉区中田西1-1-27　ネクストアイ2階,横浜市泉区,139.499939,35.414616,開始済,045-410-7440,木曜日を除く平日16時から17時30分まで,午後に接種を実施しています。
斉藤耳鼻咽喉科医院,泉区中田東3-3-11,横浜市泉区,139.511856,35.411701,開始済,045-805-3387,月火木金の10時から12時まで,6/28より当院Webにて予約受付開始予定
